component_id,manufacturers
9cd249699d84a974,Microchip
756e3b692811a3af,Panasonic
b673523ca251ff6c,Vishay
bc17aa32babeaf52,Fairchild
70e487bc1baa4f16,Littelfuse
af50b42ea87b7b1f,ROHM
20e01b1585584dcd,Linear Technologies
1b02fa7b7c6ddf74,Texas Instruments
00bd8749757a4340,YAGEO
c1f756689f090305,Analog Devices Inc
5778f0a5c9c0d910,Vishay
2c1ecb0d926240a0,Vishay
466dab386494d1c2,ON Semi
42a29be857274acb,Texas Instruments
9a2c844511a2ae41,Murata
080eb89d6fdc22bb,Multicomp
ed12ef450bc391ff,YAGEO
dea339b475070884,YAGEO
01bc8a48aa848dff,Texas Instruments
7359188a5eb05515,Panasonic
d55ad5bcd1b7f43a,Analog Devices Inc
fe98acf0202f2d8c,YAGEO
9c454cbfd52b5605,ST Microelectronics
d4e7d34c9c4cc13d,Atmel
44b350e2931dda7f,Texas Instruments
b793c25397d69230,Vishay
ddf256dcf0fab9e3,Panasonic
70b194cb74bcd593,Panasonic
973c6b036b6c5a92,Panasonic
ef0e5eb8505293e8,ON Semi
920a8367cf1e99de,Texas Instruments
45bed7435e546f9b,Texas Instruments
7ae5703a5ee59c4d,YAGEO
20a9802e89cef666,YAGEO
3287466b824b16d9,Texas Instruments
9cacc66b037af51d,Susumu
71d4c91ce52fb99b,ON Semi
7439c0720daa9d3c,Vishay
4c9d2ea6c329aa66,Analog Devices Inc
4463c1ec33f7d2e5,Infineon
4371e7c745a97c88,Stackpole
7a6d80358803c7a7,TE
cd4f2360f2ce06b7,Xicon
8a9ab929cdb41f75,Texas Instruments
5c34d6d455c7adf4,Broadcom
ea3bac91ca390ff3,Microchip
dbf9ad2adb6b506e,Texas Instruments
865675596248faf2,YAGEO
a594b732ccc26324,Stackpole
e7fdf39364811d72,YAGEO
4518598ff3e402fa,Philips
84480946c9cb55a0,Vishay
a0dc6d6e6d388c93,Linear Technologies
cc7a967e9800af85,Nexperia
7374b2039e6eb0ef,Texas Instruments
cefefae34d1735a7,Atmel
c02e95c561a5a101,Panasonic
b71a5c657a109383,Microchip
3b5a1217f4bec281,Littelfuse
682edfad16df3c66,Nexperia
c5b1c0104ab7ca1a,Vishay
2d90b682a7b9a659,STMicroelectronics
6d124004db90bc72,Diodes
0e415aa726ec6cff,Texas Instruments
ce090b945d890a6c,Analog Devices Inc
e7aeb5ee045351c4,Toshiba
3fefaea0b4caa36e,Microchip
2985115605cc7f2d,YAGEO
94c0612d58bc67fd,Vishay
10c1f3765a3d2b23,Vishay
52e5bab3b8004660,Texas Instruments
f6e767bf1ca2087c,Atmel
305788b71b2f1711,Texas Instruments
e29e0bc16243ed67,STMicroelectronics
1a06d0bd5746834b,Texas Instruments
7d14b83d390537a3,Silicon Laboratories
a756cbe998d29ee4,Analog Devices Inc
fe63a920ec2ef852,NXP
61da15cfda907618,Microchip
7f9cca8cc3799ba6,Maxim Electronics
ac05621fcd997635,Silicon Laboratories
efb456e48f3c4fc2,NXP USA Inc.
4d4c7d225cb41db3,Diodes
9b96850d1ce2fdd2,Texas Instruments
73eb67a9ef685859,Vishay
878b56c1996f6222,TDK
13d6a466546bc45b,Texas Instruments
6f59d9faaf18d736,Microchip
8f6df848bf8a2bdf,Microchip
d3fd0e0dbc56431b,IXYS
4d50a09cbdcf70dd,Panasonic
614b9c97c3113cef,Microchip
5661f5aefcc1a944,Vishay
c4f0f97a3473d028,Multicomp
148a2216ba21b028,Vishay
7d84b41f02112a67,Stackpole
1dd2cfcb518a73a7,Mallory
2411d1b78bef32ca,ON Semi
7312652c5fd65c33,Linear Technologies
edd333a7124aa119,Micron
e0a3f23122cde929,YAGEO
9c2ce3911a6bb0ee,Bourns
848feaf9cf3185b7,STMicroelectronics
6eb255a20acfd8c5,YAGEO
59af6568dcd403ec,Maxim Electronics
e48caa8f60d88921,Vishay
21a691a35b8328c2,Texas Instruments
6c22f533190aee26,STMicroelectronics
d6b318b3cf5bcd92,Linear Technologies
536bebbb0debbfa7,Vishay
9dda1998560f7437,Fairchild
79f540450e774c61,Panasonic
def27aaebb5a35d4,Texas Instruments
6e1bcc29a570a786,TE
7549fbe4c4ce9003,Texas Instruments
71adf94e6b71203e,Microchip
fac894824e573ae1,Vishay
6d23b58901926e35,Texas Instruments
cd8e4bb1b6702cb6,HIROSE
e798361c272745b9,Analog Devices Inc
00d91a0c696763e1,Maxim Electronics
c1a24e9f6541d32c,Vishay
09c8201111d747f3,Bourns
0bef994cde764b92,Vishay
c0dc536d33946b7e,ON Semi
b5ff8cf55af6594c,Vishay
98f169a725b757bc,YAGEO
1c558cffdea1b35c,Microchip
dbdc49698a0e8bfd,Texas Instruments
a349594d22e1a650,Texas Instruments
f7439e2b03b41692,Murata
aaba7ef349cb2785,Kemet
b093567458494274,Toshiba
5a2f2d632fd48628,Stackpole
fa17aa6e8200bcf9,Vishay
590e3aa74b10cfa4,Maxim Electronics
d8cf163d15ae0aff,YAGEO
c2decd2bac1dd715,Maxim Electronics
b3711614ac44db78,Abracon
05cd5cc54d72053b,Vishay
ec94f8b75235b4f8,TXC
fbfed5cbf0207492,Analog Devices Inc
5f0ca265fc51f374,Vishay
57b3290257e890d6,YAGEO
b88c085885f73ae6,YAGEO
3be743572122a4f8,Maxim Electronics
a5f2ebf1af6d5bf3,YAGEO
d228c06002697065,YAGEO
86f9833f97f8e49a,Samsung
42febf9879f60533,Vishay
fa69eaa7acf3b600,ON Semi
fb79ef1f6d35643d,Coilcraft
80ccc89ad4436ba0,Analog Devices Inc
b479d74d258755a8,Vishay
cad2a237519c5d5f,AVX
e4a4bf77ed591a41,Broadcom
c4fdf34b8dcf30ff,Vishay
5b0ecf2382d15e44,Honeywell
c618dd5ed25f6865,Infineon
f1392058a481ce9b,STMicroelectronics
eea367967a2113b5,Panasonic
b0d3b73f3c1657e0,ON
5bf20a2589341203,Panasonic
01e6e82a65d053e3,Vishay
37ae5fa42a216e05,Vishay
e7fe0c63d72afcc6,CUI
d382d69257bdfd72,TDK
2e34a0e7ab4d8832,Microchip
25d81f75ac8ae6a8,Panasonic
3203b0c463240767,Texas Instruments
e37e8329e2f3e9fa,ActiveSemi
98f1986fae77a965,Microchip
51397d229dc9c076,TA-I Technology
b033c091baa07586,Vishay
dac01dccfbead697,Vishay
bd2d59888bebfc4f,Kingbright
37f35edbbb55bb2b,YAGEO
31b34787b39e5e20,Intersil
ce65779a9423bda1,Microchip
9fb198b7d8487e9d,Vishay
09cb03866169c278,Multicomp
0848637f5b06c133,Coilcraft
eca8d1ebb94a7ed4,Microchip
2aa089efb2826def,Microchip
9f15b7eca3a63483,E-Switch
e3384646644305e9,AVX
87564d91130bdc4d,Nexperia USA Inc.
ae9cb191b1f6e32c,Analog Devices Inc
3b94797b0ec4bd4b,Texas Instruments
4386d71413ec28b6,Bourns
d9aa3621c605512b,Vishay
c53dd6f0a69a10dd,ROHM
b0e974038b3c793e,Analog Devices Inc
0690d94af88ae9a1,Vishay
cfd54b57b7b61270,Texas Instruments
613532bdc1124d70,Coilcraft
d4f9d5bc68b80b23,Texas Instruments
ee97e914b462fa03,Texas Instruments
d38d261eaaf0eb70,Texas Instruments
cce7e6012f7489d5,STMicroelectronics
a7aa4a69044c0829,Sullins
2e4f599d77324bcc,NXP
b8700e7ba1563999,Diodes
2910b29bde862fe9,Diodes
2e812c4701111a38,United Chemi-Con
37cab338b1ac42a9,Diodes
a436d9c78a3de2cd,Diodes
d9585c6b680cec69,Diodes
7f047254ba30f40d,Diodes
3f68e3efb6c7ba95,Diodes
ea55fe542f0228fb,Diodes
180c24a978f51a82,Diodes
80476935203e4045,Diodes
be3da668dc9a07b6,Diodes
3ae1f9b5c48c0f6f,Diodes
cc6c254a4c6a53ea,Diodes
5c8ccba509dd6e13,Diodes
74214febbe7265c2,Diodes
b55fadd70dc245f7,Diodes
5c8bd35f609d728c,Molex
6cbc462321c3d448,Diodes
eae061f3733e32b2,Diodes
512ffaacbe54ede4,Diodes
ae397b5428e18a6b,Diodes
007f1ed5b4c1bd86,Diodes
83cb3c6fc79ffbb3,Diodes
4b6f646aa45c108c,Diodes
fe682f236153b2fc,Diodes
616b241a408a7a0e,Diodes
95963fbdd5b24657,Diodes
36eb9b76feb6d0d1,Diodes
8b08f30c3e5c034d,Diodes
b7e8c4fca6fbbe9d,Diodes
eebabedf9fb2678a,Diodes
f56b05819c6997fd,Diodes
50cc414a118c53b5,Diodes
fa04536bf087f7d4,Diodes
3f4c5f7be9bde148,Diodes
161543de5033dd54,Diodes
55ec7afdfff91713,Diodes
9ec0b0f002a97eb9,Diodes
8e55a74be2d65ac6,Diodes
5249b61568496c77,Diodes
73e450d35e1f71fc,Diodes
db24481270f3c620,Diodes
5feb9ae8fe55b323,Diodes
4d414096f0cb0165,Diodes
2f27fd12446e2345,Diodes
231229ed02c3216d,Diodes
9cab863ae67d24aa,Diodes
55fb5055dc25d4aa,Diodes
70e9ea7bdae8c86d,Diodes
1c7b8a15031d7b8f,Diodes
11dc482511a037e1,Diodes
3e0edda83d7d1a16,Broadcom
f94dcb3098fa1e7c,Samtec
84796d28afb6a60a,Diodes
c853ecfeae5f34ac,Diodes
21fedd05958a824b,Diodes
ece0d5a3b9841bb6,Diodes
4803e4a2dd21b5da,Diodes
d0ceb13b91a6cde0,RF Digital
fe48cdb45ab51461,Diodes
5dc02aa125454ff6,Diodes
d409ee2d6f1cd925,Diodes
05dabd3b961c7b94,Diodes
57638905052db0a7,Diodes
6e557ac07873d1e6,Diodes
ee05ef678424296b,ON Semi
8f9e8423b8803e67,Diodes
14b0e1e18aa2517a,Diodes
1a13f3bb9f7f20a6,Diodes
34147422941fea5d,Diodes
2c882638bcba83bb,Diodes
ec1db2fca5f3b127,Diodes
aceafcd51636c637,Diodes
20962595a2a8187e,Diodes
c1f2cf37d7722cb6,Diodes
935fb5931df5c4ec,Diodes
876847ede11abddc,Diodes
fbfd9741ff2b507f,Diodes
5864da55a9dfb973,Diodes
86a9cb9883fb0d40,Diodes
c0e1547f9cb06513,Diodes
3c6634f65a1ca705,Texas Instruments
7afe47db11508237,Vishay
adeaa259fff0af7c,Vishay
e0fe1e47f1d4bf17,Texas Instruments
3c3c0bd6291f27ee,Infineon
e7eaca362737f852,Microchip
f7da3c21ff4b3610,Microchip
384a7e876507149f,Lumex
23ffdf2a64a6c7b0,Texas Instruments
67be841c473a8578,TE
cf48713aab34961b,Switchcraft
21a3476d1f6945fc,Vishay
50731a25d6de9aa9,Molex
fcd6668b0dead95b,Vishay
ca073919ff2bc761,Texas Instruments
3d83a4d43534bd38,Maxim Electronics
05644daa9e0b59a7,AVX
14e927e77b52c304,Vishay
3bbaf4837425869e,Maxim Electronics
8cd8d84f75c31d84,Fairchild
1903927f8ee30c1b,Maxim Electronics
5c91d1de1775704e,Analog Devices Inc
c1549c81d3ea602a,Kemet
32449538694fb6b9,Vishay
1e1739ae27e5b3df,Texas Instruments
c49ec2875138888d,ON Semi
b32bcb32f0b0eff5,Harting
8c57b89e817c3b04,Kemet
9f6232f53b4bf431,Texas Instruments
1dbdbf7b7815359e,Vishay
499e456742f17163,Microchip
0b29918efec42e15,ROHM
ceadba9b3acb7a3b,Vishay
c171f88f042e9c3e,Microchip
033c01ebb1b523ed,Texas Instruments
a626af7a11e2cb96,Exar
e1d273f2b72e8a6a,Bourns
7fb36c468948122f,YAGEO
e51f5df28c7db402,Samtec
70ab2c75cacdb7ce,TDK
48acf3c3ba7eec7a,ST Microelectronics
7029810cd8511c82,Littelfuse Inc.
a20e97b3a324d72c,RECOM
464e553259df39ab,Panasonic
2c3dea3bf3213acf,Vishay
1e8c1dc90ae5c622,Vishay
fc2331a0c24f503f,Cornell Dubilier
ae2ca0c7f8a7d39d,Microchip
7a03e279b5c6aecd,ST Microelectronics
84c880c7d67896bd,Microchip
3f259572ad8a2672,Diodes
d0b2e4920f8852c9,Infineon
6e70cb22dafb62aa,Microchip
61a2aa10b5289ff0,Linear Technologies
cf45a00ebc57664d,STMicroelectronics
d99acddd31f57c68,YAGEO
269d4ca59709ac70,Xicon
24e70cd9513c528f,Nexperia
e5aba34169f1a525,Microchip
2799f5bd0ee69680,Maxim Electronics
aa1b6b203c8b446c,Vishay
a18fc28bb4623388,Texas Instruments
d5419d5e3094a957,Philips
e41cdfcbbf3e0661,MEI LAI
11d1f420388f5951,Kemet
ad7c58a3fa01516c,TXC
7b85fc0ce2fb81ac,JST
3e794d3d57d03e44,Cypress
fde0112e1ea1a872,Fujitsu
65be726bce4831d5,STMicroelectronics
a712e08912fe50c3,Analog Devices Inc
4f86e3da7e04631e,ON Semi
61de4ed8daa201cf,Vishay
23fd02008adf5ed0,Xilinx
e2f13f3356274222,Vishay
183fbea96c98cb31,Maxim Electronics
17f7cb0028c61bd1,JST
b4155187fd5f1511,Vishay
c9bd9f0264af7b8c,CTS
adf1d7455b08252a,Texas Instruments
c18964a938f8dad1,Kingbright
c4c5bdf77bc619c9,Wurth
eab0b1f14960a2e8,Microchip
46b6f3c9caa82dcc,Alcoswitch
175daa5554c55af9,Omron
f880fc4855e57af2,Phoenix Contact
7637719c0e68ac87,ON Semiconductor / Fairchild
6b3dd369b442dfc4,C&K
d18d7f4cff8a7ae0,Microchip
66792cd9d6533486,Sullins
b5f55efd2664314b,Altera
f7b7a75a4b8ab632,Cypress
9d47d2fbbc23392d,Phoenix Contact
4a21f20a637966da,Phoenix Contact
05dd27d8fd3c4cf8,Lattice Semiconductor
4ff3f9303fdd2fdd,Infineon
8644a5ea6ecf91d5,STMicroelectronics
6bbbd5efa0a0460a,Omron
ab7750559692dc70,Toshiba
99943acbf510efd6,ON Semi
39400ee59dc7b455,NXP
1d718aab847cb6a5,C&K
dc456b5e863adc3f,ON Semi
29bd4e3542112964,Anaren
604612e512066cd5,STMicroelectronics
1cd58610cc51985a,Cornell Dubilier
8d95d1b70ec9f4ce,American Zettler
e3a72984ae7cb3a4,Keystone
6bb07c7098825b16,Texas Instruments
023cac1de8ce961c,Texas Instruments
a249f53045a11e22,ON Semi
e7954918cc39c22c,Lumex
e7a587b31b2172db,STMicroelectronics
e5fce6159b940b15,Texas Instruments
c615d9dc32b15209,ON Semi
2c9b64cf93e638ad,SunLED
578277598042c33f,Digi International
a18d833dbe1572ab,HY ELECTRONIC
5eab23884b32932e,TDK
9de32843de0cd6fd,Amphenol
4966dfb40cb4f8cb,Murata
8f239aeadd8c522c,Micron
4d8ebb079dc5b5b6,TDK
6d9d279f9c7235bc,Panasonic
bb92162fd693de63,Bivar
6dcf431cfe8d3463,Microchip
8c44a0bde22dad65,Diodes
0e2b2468046dda64,ON Semi
dac4b6548be1e4b9,UNITED CHEMI-CON INC
b2bbef9f79ef54d0,Renco USA
c931af828577d994,ON Semi
26d53eef8e7c324a,ALPS
752f071cef680f1c,MURATA ELECTRONICS N. AMERICA INC.
ccb8afc5975cd394,NICHICON (AMERICA) CORP
557b4f8948163ea0,ON Semi
39b4d79dcafd9550,PANASONIC INDUSTRIAL CO
ef69310b06cde063,ON Semi
3f80a617515df30d,MURATA ELECTRONICS N. AMERICA INC.
329aab0e15046d53,ON Semi
0e815bac6506845f,MURATA ELECTRONICS N. AMERICA INC.
b4162ae41b71e50c,ON Semi
ae6caf4cc89ed443,ON Semi
f7186867d8d7ad08,Bourns
5cf2f187be44cdca,UNITED CHEMI-CON INC
8b94e8924c11a2a4,NXP
3a49ae5feb1f872b,MURATA ELECTRONICS N. AMERICA INC.
2c86bd3aa00381bf,ON Semi
f4ecdb0cdd0326e3,UNITED CHEMI-CON INC
e6af1c6e1fa69154,ON Semi
2eb910e8a01b9670,SunLed Corp.
ac4a5da605e83ac3,Panasonic
746c8583c5598952,TDK
60aade9cd2df7706,FAIR RITE PRODUCTS CORP.
ace2d229baede5d6,Bourns
6fc3a4994555db90,VISHAY INTERTECHNOLOGY INC
a698ed686278be36,Nexperia USA Inc.
5d839702059415cd,ROHM CORPORATION
99c634bfe89fed72,Stackpole
7e67ca10b7ffdd88,Stackpole
d9354ab82d161fb5,ON Semi
07d8fc587d9f2df6,ON Semi
091dcfe3ee1e257f,Philips
c9bc189045f6aa9a,VISHAY INTERTECHNOLOGY INC
35609e3c4b0cfba4,Diodes
a73ac97bd25d3858,SEMICONDUCTOR COMPONENTS INDUSTRIES LLC
6b71e0158ec78e11,ON Semi
2d27a1186060b06f,ON Semi
6bb0935e2014197b,PANASONIC INDUSTRIAL CO
2dff55268d911305,PULSE ENGINEERING INC
716e051cee4d6676,Panasonic
b973ea53ee3ae034,ROHM CORPORATION
34862b018fd71031,VISHAY INTERTECHNOLOGY INC
89f06f8e41349c76,ON Semi
c1b37fc46aac7329,Murata
cfdee51f6098248a,MURATA ELECTRONICS N. AMERICA INC.
a39540e7ff4f9954,MURATA ELECTRONICS N. AMERICA INC.
f39b0acc892342b1,Diodes
b3b20eeebd85c50a,MURATA ELECTRONICS N. AMERICA INC.
9177bdf820ca8043,UNITED CHEMI-CON INC
3e15106de13bded2,MURATA ELECTRONICS N. AMERICA INC.
41701b7061adf79f,ON Semi
32373e5ebb9f095e,ROHM CORPORATION
47621f8f989fc82a,ON Semi
b006873d1e0b0902,UNITED CHEMI-CON INC
964200f49114759b,TDK
2fe509738691556e,TEXAS INSTRUMENTS INC
da27f71f3b7290b2,ON Semi
21e961bce7846cfa,STEWARD INC
ce680510a0687ea6,TDK CORPORATION OF AMERICA
1374922d56dd6d68,ON Semi
d72977cfbc6ec806,Diodes
7075cf5d18928171,TDK
8b0618e5f7aa15b2,IRC INC.
9aa8bd3010fa1dbe,ROHM CORPORATION
687127cd89072b10,Texas Instruments
5951b63525b2f32a,Renco USA
05fe881013b4cd6c,Infineon
1e94ac4486be63b8,PULSE ENGINEERING INC
4d59f21f6221529a,Alpha & Omega Semiconductor
20c45503b3f00f10,STMicroelectronics
6ef6ed3c5451b562,Nexperia
dfb1b7dd812dd6f5,Infineon
3751bfaffc5d4f36,Infineon
6a1693b2a21a8d90,Infineon
65c913e96ac146e5,Infineon
cda055de16f2b797,INTERNATIONAL RECTIFIER CORP
15d89dfbdbf5ae3d,ON Semi
b37ac327a1528877,INTERNATIONAL RECTIFIER CORP
5ae7e3ca8feeb03e,Infineon
d9e19084b7353dfd,Toshiba
3f2df0e7d463ff40,ON Semi
4e154bc85b3778be,Texas Instruments
88824071f5b85778,Infineon
a9b8018bf02e358c,ST Microelectronics
ce2fae071b2e559e,TEXAS INSTRUMENTS INC
5c68f5e7b9f1b9ba,Texas Instruments
f59c08b3bfbe26cd,Infineon
619417c6e4904a1d,TEXAS INSTRUMENTS INC
fabb02703f64e3d2,TEXAS INSTRUMENTS INC
798291173d41a569,Diodes
0eaea0faf83cdfd5,INTERNATIONAL RECTIFIER CORP
fc70929eef5f9bcf,MURATA ELECTRONICS N. AMERICA INC.
b78438fbec2d9631,PHILLIPS COMPONENTS
d881424592db5519,Maxim Electronics
48d768a87685ac62,INTERNATIONAL RECTIFIER CORP
7ab1da4c7b3a29eb,Texas Instruments
d29296e977b318eb,Infineon
e8dc13dea74b3b2a,Microchip
295136e6428e9fc8,Infineon
a970ee49a5c9403b,Infineon
9a9a903c91d548a6,ON Semi
53274a0b4f799af1,Infineon
136b8347492e2f54,Texas Instruments
c450ee888706f918,ON Semi
83ee399bdf42bf1c,TRINAMIC Motion Control GmbH
fdc58fead360627c,Silego Technology
9bd923960a736731,Infineon
5766fa68ffd2f60e,Infineon
7cb4a3a77433e606,Semtech
4d44e6962179e71e,Microchip
b59ae1b49d817106,Texas Instruments
8be8ba807a4951a2,Infineon
13a5e4206548dcb6,Infineon
7fa43730eb87bf98,Alpha & Omega Semiconductor
ce94d701053127ba,TEXAS INSTRUMENTS INC
5b81033ff85acef2,Texas Instruments
79798e55874edd21,Analog Devices Inc.
0f512a623fe6d909,NXP
e49b1793f34c9878,TEXAS INSTRUMENTS INC
dd302fb9d6d56782,Texas Instruments
25b5d0d480ece43a,TEXAS INSTRUMENTS INC
45473ba37b1e0886,NICHICON (AMERICA) CORP
cbdbc2675936b1a5,Maxim Electronics
170e0ff7aad2fe3b,Vishay
aa0f08e8d4cc9d40,Nexperia USA Inc.
4c6316c0cecec96b,TEXAS INSTRUMENTS INC
eb0bcb7b2988569f,Nexperia
ff3abd8042b4e68d,Nexperia USA Inc.
8e65a7823881b1d5,PHILIPS COMPONENTS
5514667bf49452cc,ON Semi
b4c1762ec9e1d30b,TEXAS INSTRUMENTS INC
1552e0d7bc62982f,Texas Instruments
ed082d57e585b142,Stanley Electric Co
28e2844d62ba73df,TEXAS INSTRUMENTS INC
d721b70a61416adf,Maxim Electronics
327949feb8ac146b,ON Semi
6ee144cdf3b28e19,Fairchild/ON Semiconductor
214fa3cb4f92d3e8,TEXAS INSTRUMENTS INC
ab9efb224557b685,Allegro MicroSystems
03dd2492e34eed2f,Texas Instruments
bae76b25e08fef79,Texas Instruments
54fd5994546daa28,ON Semi
3e29c1a6d2993e94,Texas Instruments
201a99a2f4463687,Intersil
2977844bfa696feb,MAXIM/DALLAS DIRECT INC
4d7fe7886dacb190,Texas Instruments
02801df47d9ef8da,Texas Instruments
e0a2c9250eece444,Intersil
96a4c1b16f12bb5c,Nexperia USA Inc
6cd0770bd98a2406,Texas Instruments
bad86caaa0a610df,TEXAS INSTRUMENTS INC
f327dde6e2714b61,Infineon
eff30b799b5984c1,Infineon
353a83c2d46b30e2,Semtech
90e6240f7e4f852c,TEXAS INSTRUMENTS INC
0606ca71fd3141c2,ON Semi
2055ca626484782e,Texas Instruments
3203b65f3691da67,NXP
d3d5887c467d685b,TEXAS INSTUMENTS
5ff38398a3f9a197,Philips
414d4de1d88f8d59,NXP
3654b48ae3af6da3,American Zettler
7ee529b1b9e9e582,Infineon
867873242632b697,TDK
2b12c192e583dd2e,IDT
1a2701b64a1024c2,Macronix
bc2bfc7d8d8935e8,Diodes
f578a0456fb3cea5,Texas Instruments
312a03f5a0089b87,IDT
865e62452dda7e6f,Diodes
c90e39685620844b,TEXAS INSTUMENTS
059b7a5d797b2640,Abracon
f969473b037bb03d,Murata
ea96e5df7143fe74,Texas Instruments
3d8bf027ea97eda9,TYCO ELECTRONICS CORPORATION
9c736b25f66958e2,Alpha & Omega Semiconductor
d4097fb10d138b2a,FCI ELECTRONICS INC
b2c0f99e3e224833,IDT
837044b5669eb95e,TE
54d0ea80cc5faf89,Winbond
4489d252e14f6466,TE
7766dbee91317856,TEXAS INSTRUMENTS INC
6fd149e1d3b4ed6b,Macronix
e71c0863ca70d00c,TE
c9c5a12811127b11,FCI ELECTRONICS INC
e95edcc87e948bb6,Texas Instruments
87bcf4d8e90901a1,Xilinx
bb026c3337e40e02,Infineon
240bc5be0d1fd3a1,NXP
b84b9ec92599feb5,Molex
4a11509768d44725,Molex
e2794d7112a7e6a5,Molex
3c7ae360823b079a,KEYSTONE ELECTRONICS CORP
9b5cb9bd20797679,Molex
94df48d773097952,TYCO ELECTRONICS CORPORATION
36f5cb578caf544e,TEXAS INSTRUMENTS INC
c2ef3c38b6aa9bba,VISHAY INTERTECHNOLOGY INC
955f134c34da8d62,Molex
b953c69628d6b8b6,JST
9e80821a042e0ee1,Molex
aa70a40c19563f0a,Infineon
8f21ade1b91bf9c3,Molex
925fb4030340ed77,Molex
075436b1bd8529b4,Xilinx
15b4331ec64f689e,Molex
dc3f9297a6f00eb2,Texas Instruments
1e20aa7ee146c0ce,Panasonic
a57ac063097964be,JST
184bfef79063b8c2,TYCO ELECTRONICS CORPORATION
8f622693970cca2b,Molex
d8aa42c5cf95c039,Molex
c7fdfdc7ebb39c38,Molex
48514157be738ffc,Amphenol
23eb2a238390531c,Texas Instruments
2c7173ba88b5a218,Molex
8140d210184c6ae0,Molex
fff1edb9fb31de9f,TE
67e8117ec73f1203,FCI ELECTRONICS INC
80dc583056f1f1d0,MICRON SEMICONDUCTOR PRODUCTS INC
287c42402cb23edc,Molex
298ea78c59ad9224,Molex
255e60c5b6ea6e80,Molex
50debe575c7a1620,TE
9efb26fc5e53cd0f,Bourns
337a39218526a22d,Bel
b28f22d0e8968a36,TE
421f6dc8f2dd62bf,Bel
eadc0656269620d2,Molex
d8c4caac89f12de8,TE
e399fb320832df73,JST
bdb4adc443d7987a,Schurter
6f01b5f517c7e253,Molex
50c8f60b7617667e,TE
db971ca5bece40a9,Molex
3119a04bff58e6b8,Molex
88dda140350b01b6,Molex
5729d48c8c29f924,Molex
c9b6ac382ce859a8,Molex
04c220b135e31051,Molex
cdb318a372700ab0,TE
c0f6e2971a3d6b67,Bel
c2ed02f5accf45bd,Bel
48cd24ee3aeb6ffb,Bel
678449811eb2fb26,Vishay
5cfab8f669734eb1,Molex
fe40ad7f491eb14d,TE
7714d25f98e51318,Molex
794781f4fdb68862,Molex
2806ee67aa9c45a7,Molex
38a6d73f36062e9e,Molex
a0b0ca04f1119a23,TE
cda0c3bdf269b3dd,Bel
972ce0c22381397b,TYCO ELECTRONICS CORPORATION
a27d187942f3bde4,Molex
4c2745c0e2130ea4,Molex
8137df333b6795d9,Molex
a87220d9870688fa,Molex
13a298b9ac6230db,Molex
b9f73ea0b67f09e9,Kyocera
de8c2db8a5facc0a,Molex
e7c9067777984b6f,Molex
12e4b2d26be8e636,TE
cb4415ebe93f4635,Infineon
603f8952843ea0f8,Molex
e7463b972905cce3,Molex
08f81c82141945da,Vishay
18fe635694d9593c,TE
c45ad37f32e2ba70,Xilinx
683a24a679bc66d7,TE
e24133be2177f5d5,Molex
fab922f919b065a2,TE
8dff0a540c9ef61c,Molex
3b9d31ab390610a7,Molex
c077470e92f53e88,ERNI
405b35f77d93da87,TE
f90103862c5e13e9,Molex
a02d7868351d078b,ERNI
fa9b7ab315d62eb7,Molex
fd2128ab103cea4c,ERNI
aba325cdf1fa5614,TE
33e40b4dc9633b4c,TYCO ELECTRONICS CORPORATION
33e0eafcd490ad24,TYCO ELECTRONICS CORPORATION
68e3d1e1da03e86f,ERNI
d2311405bc1841ba,Molex
b333b193b9b44b90,Molex
71603f7c1bac24a3,TE
22e2c26c7bc00d46,Infineon
7293e0b25b4a100b,Molex
1ea6a16049969a27,TE
67fb5ff1a4dca74a,TE
cac54fcf2b3fcdb9,Molex
1eb3460073384479,Kemet
32a0a73f36b564f6,Molex
333ec3dc30ac18de,ERNI
6f170042112bf98c,ERNI
4aa9951a6b67bdca,TE
1d63a4c7e0cdb246,Molex
05b7e31a7a5e6f0f,Molex
23756ce7cf4e7227,Molex
d392e2b6ac926037,Molex
912fa6c99a76dbea,Molex
1a5c05ae4e51ad17,TE
db4113f362504b2f,Molex
9968b9015d4f785d,Molex
715fd379cea09913,Molex
55e7e48331deda03,Molex
56a8bc97be8576e3,TE
e62a8bd3f88b5357,TE
2b23f47a5973610a,ERNI
9c84f4ebfc1a4b35,Molex
ed35fc65192e76b5,Molex
46539ee2d564279a,INTERNATIONAL RECTIFIER CORP
11b5cba23b81e721,TE
595762804e64f435,TE
f3d11026e9778ddd,TE
18e7ba60dced08c2,Intel / Altera
09db69a2eeb97447,Molex
3191290d381b1e99,TE
3204ad05e844ea46,Vishay
1b05b6078280a027,ERNI
62b5b0de94c3bfe4,Ambiq Micro
ba8d1d65ac8b5b81,ERNI
4b02abf4267ab73c,Molex
6486729fed89513d,Xilinx
01aa985453aa1192,Molex
edb02ceaa55bdab6,Molex
b04cb5594f6b7874,Infineon
132fe0f26fa020fc,Molex
cc061db3ccfe74ce,JAE
ee3b39557d10f2bf,Torex Semiconductor
50bf041036c43dda,Texas Instruments
78349cd849798f43,STMicroelectronics
7ed7581419c3708d,NEC
f9c50d563433f85e,Torex Semiconductor
38e1f1988eb334af,Stackpole Electronics Inc.
1b1f21caeafbe68b,MULTICOMP
ef9987d0cf074f2a,Multicomp
3a813d7393ba36bd,RECTRON
