manufacturerid,name,parentid,address,active,statusid,createddate,modifieddate,metaname,searchweight,icd_weight,isICD
7789,InterFET,NULL,http://www.interfet.com/Home/,1,NULL,03/01/2014 5:17,03/01/2014 5:17,NULL,1,0.957627,1
7791,Isolink,NULL,http://www.isolink.com/,1,NULL,03/01/2014 5:17,03/01/2014 5:17,NULL,1,0,0
7792,Isotek,NULL,http://www.isotekcorp.com/,1,NULL,03/01/2014 5:17,03/01/2014 5:17,NULL,1,0,1
7793,Janco,NULL,NULL,1,NULL,03/01/2014 5:17,03/01/2014 5:17,NULL,1,0,0
7794,JBM Electronics,NULL,http://www.jbmelectronics.com/,1,NULL,03/01/2014 5:18,15/08/2014 20:23,NULL,1,0,0
7795,Changjiang Electronics,NULL,http://www.cj-elec.com/en/detail-8-16.html,1,NULL,03/01/2014 5:18,05/02/2015 16:58,Changjiang Electronics,1,0,1
7796,Joint Tech,NULL,http://www.hr-connector.com.tw/,1,NULL,03/01/2014 5:18,03/01/2014 5:18,NULL,1,0,0
7797,Kanthal Globar,NULL,http://www.globar.com/,1,NULL,03/01/2014 5:18,03/01/2014 5:18,NULL,1,0,0
7799,Lansdale,NULL,http://www.lansdale.com/,1,NULL,03/01/2014 5:18,30/06/2015 21:21,NULL,1,0,1
7800,LRC,NULL,http://www.lrc.cn/,1,NULL,03/01/2014 5:18,05/02/2015 20:47,NULL,1,0,0
7801,Linear Integrated Systems,NULL,http://www.linearsystems.com/,1,NULL,03/01/2014 5:18,03/01/2014 5:18,NULL,1,0,0
7803,Coax Conenctor,NULL,http://www.coaxconnector.com/,1,NULL,03/01/2014 5:19,05/02/2015 16:51,NULL,1,0,0
7804,Luxon,NULL,http://www.luxon.com.tw/,1,NULL,03/01/2014 5:19,03/01/2014 5:19,NULL,1,0,1
7805,LZR Electronics,NULL,NULL,1,NULL,03/01/2014 5:19,15/08/2014 20:21,NULL,1,0,0
7806,MCE,NULL,http://www.mcemagnetics.com/,1,NULL,03/01/2014 5:19,05/02/2015 20:47,NULL,1,0,0
7807,Man Yue,NULL,http://www.manyue.com/,1,NULL,03/01/2014 5:19,03/01/2014 5:19,NULL,1,0,0
7809,MDE Semiconductor,NULL,http://www.mdesemiconductor.com/,1,NULL,03/01/2014 5:20,05/02/2015 14:57,NULL,1,0,1
7810,Merrimac Industries,NULL,http://www.craneae.com/AboutUs/MerrimacIndustries.aspx,1,NULL,03/01/2014 5:20,05/02/2015 14:19,NULL,1,0,0
7811,Spectrum Micro Networks,2301,NULL,1,NULL,03/01/2014 5:20,30/06/2015 22:52,Spectrum Micro Networks,1,0,1
7812,Micro Power Systems,NULL,http://www.micropowersystem.in/,1,NULL,03/01/2014 5:20,05/02/2015 14:19,NULL,1,0,0
7813,Mercury Systems,NULL,http://rf.mrcy.com/,1,NULL,03/01/2014 5:21,03/01/2014 5:21,NULL,1,0,0
7814,Mercury Systems Micronetics,7813,NULL,1,NULL,03/01/2014 5:21,30/06/2015 22:45,Mercury Systems Micronetics,1,0,1
7815,Micropower Direct,NULL,http://www.micropowerdirect.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,0
7816,MMT Machrone,NULL,http://www.mmtmachrone.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,0
7817,Monitor Products,NULL,http://monitorproducts.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,0
7818,MoSys,NULL,http://www.mosys.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,1
7820,MSI,NULL,http://www.msi.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,0
7821,M.S. Kennedy,NULL,http://www.mskennedy.com/,1,NULL,03/01/2014 5:22,03/01/2014 5:22,NULL,1,0,0
7822,Music Semiconductors,NULL,http://www.musicsemi.com/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,1
7823,Powercube,NULL,http://www.powercube.net/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,0
7824,Niigata Seimitsu,NULL,http://www.niigata-s.co.jp/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,0
7825,Noisecom,NULL,http://www.noisecom.com/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,0
7826,UMC,NULL,http://www.umc.com/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,1
7827,UMC Nippon,7826,NULL,1,NULL,03/01/2014 5:23,30/06/2015 19:09,UMC Nippon Foundry,1,0,0
7828,Ohmcraft,NULL,http://www.ohmcraft.com/,1,NULL,03/01/2014 5:23,03/01/2014 5:23,NULL,1,0,0
7829,Omnetics,NULL,http://www.omnetics.com/,1,NULL,03/01/2014 5:24,03/01/2014 5:24,NULL,1,0,1
7830,Oscilent,NULL,http://www.oscilent.com/,1,NULL,03/01/2014 5:24,03/01/2014 5:24,NULL,1,0,1
7831,Richardson RFPD Monolithics,1789,NULL,1,NULL,03/01/2014 5:24,30/06/2015 22:49,Richardson RFPD Pacific Monolithics,1,0,0
7832,Pan Jit,NULL,http://www.panjit.com/en/,1,NULL,03/01/2014 5:24,03/01/2014 5:24,NULL,1,0.82509,1
7833,POE,NULL,NULL,1,NULL,03/01/2014 5:24,05/02/2015 14:03,NULL,1,0,0
7834,Pascall,NULL,http://www.pascall.co.uk/,1,NULL,03/01/2014 5:24,15/08/2014 20:18,NULL,1,0,0
7835,PCD,NULL,http://www.pcdinc.net/,1,NULL,03/01/2014 5:24,03/01/2014 5:24,NULL,1,0,0
7836,Performance Semiconductor,NULL,http://www.performance-semi.com/,1,NULL,03/01/2014 5:24,03/01/2014 5:24,NULL,1,0,1
7837,Philips Components,NULL,http://www.phillipscomponents.net/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,1
7838,Pico Electronics,NULL,http://www.picoelectronics.com/,1,NULL,03/01/2014 5:25,15/08/2014 20:18,NULL,1,0,1
7839,Piconics,NULL,http://www.piconics.com/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,1
7841,Plessey,NULL,http://www.plesseysemiconductors.com/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0.397674,1
7842,Polytronics,NULL,http://www.pttc.com.tw/,1,NULL,03/01/2014 5:25,05/02/2015 14:03,NULL,1,0,1
7843,Prem Magnetics,NULL,http://www.premmagnetics.com/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,1
7844,Premier Magnetics,NULL,http://www.premiermag.com/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,0
7845,PROMAX-JOHNTON,NULL,NULL,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,0
7846,ProMOS,NULL,http://www.promos.com.tw/,1,NULL,03/01/2014 5:25,03/01/2014 5:25,NULL,1,0,1
7847,Remec,NULL,http://www.remec.com/,1,NULL,03/01/2014 5:26,03/01/2014 5:26,NULL,1,0,0
7848,Quality Technologies,NULL,http://www.qualitytechnologies.com/,1,NULL,03/01/2014 5:26,03/01/2014 5:26,NULL,1,0,0
7849,RF Prime,NULL,NULL,1,NULL,03/01/2014 5:26,03/01/2014 5:26,NULL,1,0,0
7850,Astrodyne RO Associates,5324,NULL,1,NULL,03/01/2014 5:26,30/06/2015 23:04,Astrodyne RO Associates,1,0,0
7851,Royal Electronic Factory,NULL,http://www.royalohm.com/,1,NULL,03/01/2014 5:27,15/08/2014 18:28,Royal Electronic,1,0.686071,1
7852,Epson S-MOS,4152,NULL,1,NULL,03/01/2014 5:27,30/06/2015 22:42,Epson S-MOS,1,0,1
7853,SeCos,NULL,http://www.secosgmbh.com/,1,NULL,03/01/2014 5:27,03/01/2014 5:27,NULL,1,0,1
7854,LSI Seeq,3035,NULL,1,NULL,03/01/2014 5:27,30/06/2015 23:13,LSI Seeq,1,0,1
7855,Semiconductor Circuits,NULL,http://www.dcdc.com/,1,NULL,03/01/2014 5:28,03/01/2014 5:28,NULL,1,0,1
7856,Sunlord,NULL,http://www.sunlordinc.com/,1,NULL,03/01/2014 5:28,15/08/2014 20:11,NULL,1,0,1
7857,Microsemi Silicon General,3320,NULL,1,NULL,03/01/2014 5:28,30/06/2015 20:51,Microsemi Silicon General,1,0.285714,1
7858,SIS,NULL,http://www.sis.com/,1,NULL,03/01/2014 5:28,05/02/2015 20:45,NULL,1,0.00142566,0
7859,Skywell,NULL,http://www.skywellnet.com/,1,NULL,03/01/2014 5:28,03/01/2014 5:28,NULL,1,0,1
7860,Specialty Connector,NULL,NULL,1,NULL,03/01/2014 5:29,03/01/2014 5:29,NULL,1,0,1
7861,Silicon Labs SpectraLinear,2132,NULL,1,NULL,03/01/2014 5:29,30/06/2015 22:52,Silicon Labs SpectraLinear,1,0,0
7862,Squires,NULL,http://www.squires.com/,1,NULL,03/01/2014 5:29,03/01/2014 5:29,NULL,1,0,0
7863,Stetco,NULL,http://www.stetcoproducts.com/,1,NULL,03/01/2014 5:29,03/01/2014 5:29,NULL,1,0,0
7865,Suyin,NULL,http://www.suyin.com/en/main.html,1,NULL,03/01/2014 5:30,03/01/2014 5:30,NULL,1,0,1
7866,LSI Symbios Logic,3035,NULL,1,NULL,03/01/2014 5:30,30/06/2015 22:44,LSI Symbios Logic,1,0,1
7867,Sync Power,NULL,http://www.syncpower.com/,1,NULL,03/01/2014 5:30,03/01/2014 5:30,NULL,1,0,0
7868,Synergy Microwave,NULL,http://www.synergymwave.com/,1,NULL,03/01/2014 5:30,03/01/2014 5:30,NULL,1,0,1
7869,Tai-Saw,NULL,http://www.taisaw.com/en/,1,NULL,03/01/2014 5:30,03/01/2014 5:30,NULL,1,0,1
7870,TAI-TECH,NULL,http://www.tai-tech.com.tw/,1,NULL,03/01/2014 5:31,03/01/2014 5:31,NULL,1,0,1
7871,Tak Cheong Electronics Holdings,NULL,http://www.takcheong.com/en/,1,NULL,03/01/2014 5:31,05/02/2015 13:28,Tak Cheong Electronics,1,0,0
7872,Tecal,NULL,http://www.tecal-mfg.com/,1,NULL,03/01/2014 5:31,03/01/2014 5:31,NULL,1,0,0
7874,Teka,NULL,http://www.tekais.com/,1,NULL,03/01/2014 5:31,30/06/2015 19:13,NULL,1,0,0
7875,tekcon,NULL,http://www.tekcon.com.tw/,1,NULL,03/01/2014 5:31,03/01/2014 5:31,NULL,1,0,1
7876,Thaler,NULL,http://tcthaler.com/,1,NULL,03/01/2014 5:31,03/01/2014 5:31,NULL,1,0,0
7877,TM Technology,NULL,http://www.tmtech.com.tw/,1,NULL,03/01/2014 5:31,03/01/2014 5:31,NULL,1,0,1
7878,Torotel Products,NULL,http://www.torotelproducts.com/,1,NULL,03/01/2014 5:31,05/02/2015 13:16,NULL,1,0,0
7879,Trak Microwave,NULL,http://www.trak.com/,1,NULL,03/01/2014 5:32,03/01/2014 5:32,NULL,1,0,0
7880,Tri-Mag,NULL,http://www.tri-mag.com/,1,NULL,03/01/2014 5:32,03/01/2014 5:32,NULL,1,0,0
7881,u-blox,NULL,http://www.u-blox.com/,1,NULL,03/01/2014 5:32,03/01/2014 5:32,NULL,1,0,1
7882,Uniroyal,NULL,http://www.uniohm.com,1,NULL,03/01/2014 5:32,05/02/2015 13:12,Uniroyal Electronics,1,0,0
7883,Unisonic,NULL,http://www.unisonic.com.tw/english/,1,NULL,03/01/2014 5:32,05/02/2015 20:43,NULL,1,0,1
7884,Universal Semiconductor,NULL,http://www.universalsemiconductor.com/,1,NULL,03/01/2014 5:32,03/01/2014 5:32,NULL,1,0,1
7885,QuickLogic V3,1642,NULL,1,NULL,03/01/2014 5:32,30/06/2015 22:49,QuickLogic V3,1,0,0
7887,Vanguard Electronics,NULL,http://www.ve1.com/,1,NULL,03/01/2014 5:32,05/02/2015 13:11,NULL,1,0,0
7888,Lattice Semiconductor Vantis,2877,NULL,1,NULL,03/01/2014 5:32,30/06/2015 22:58,Lattice Semiconductor Vantis,1,0,1
7889,Vertical Circuits,NULL,NULL,1,NULL,03/01/2014 5:32,03/01/2014 5:32,NULL,1,0,0
7890,Vanguard International Semiconductor,NULL,http://www.vis.com.tw/,1,NULL,03/01/2014 5:33,30/06/2015 19:08,NULL,1,0,0
7891,Vitec Electronics,NULL,http://www.viteccorp.com/,1,NULL,03/01/2014 5:33,03/01/2014 5:33,NULL,1,0,1
7892,STMicroelectronics Waferscale,92,NULL,1,NULL,03/01/2014 5:33,30/06/2015 19:53,STMicroelectronics Waferscale,1,0,1
7893,Western Electronic Components,NULL,http://www.wecc.com/,1,NULL,03/01/2014 5:33,05/02/2015 13:00,Western Electronic Components,1,0,0
7894,Werlatone,NULL,http://www.werlatone.com/,1,NULL,03/01/2014 5:33,03/01/2014 5:33,NULL,1,0,0
7895,Won Top Electronics,NULL,http://www.wontop.com/,1,NULL,03/01/2014 5:33,05/02/2015 12:57,NULL,1,0,0
7896,Xtreme Semiconductor,NULL,http://www.xtremesemi.com/,1,NULL,03/01/2014 5:33,30/06/2015 18:45,NULL,1,0,1
7897,Yuan Dean,NULL,http://www.yds.com.tw/,1,NULL,03/01/2014 5:33,30/06/2015 18:46,NULL,1,0,0
7898,AW Industries,NULL,NULL,1,NULL,03/01/2014 5:33,05/02/2015 17:27,NULL,1,0,0
7899,Broadcom Boardlight,5619,NULL,1,NULL,03/01/2014 5:34,30/06/2015 22:59,Broadcom Boardlight,1,0,1
7900,Caddel-Burns,NULL,http://www.caddell-burns.com/,1,NULL,03/01/2014 5:34,03/01/2014 5:34,NULL,1,0,0
7901,Central Components Manufacturing,NULL,http://www.centralcm.com/,1,NULL,03/01/2014 5:34,05/02/2015 17:11,NULL,1,0,0
7902,Chingis Technology,NULL,http://www.chingistek.com/,1,NULL,03/01/2014 5:34,30/06/2015 22:06,NULL,1,0,0
7903,Conexcon,NULL,http://www.conexcon.com/,1,NULL,03/01/2014 5:34,03/01/2014 5:34,NULL,1,0,1
7904,Cyntec,NULL,http://www.cyntec.com/,1,NULL,03/01/2014 5:34,03/01/2014 5:34,NULL,1,0,1
7905,Diamond,NULL,http://www.diamond-fo.com/,1,NULL,03/01/2014 5:34,03/01/2014 5:34,NULL,1,0.277419,0
7906,Exxelia Eurofarad,6676,http://www.exxelia.com/uk-23-company-profile.html,1,NULL,03/01/2014 5:34,30/06/2015 22:43,Exxelia Eurofarad,1,0,1
7907,Giantec Semiconductor,NULL,http://www.giantec-semi.com/,1,NULL,03/01/2014 5:35,03/01/2014 5:35,NULL,1,0,1
7908,GradConn,NULL,http://www.gradconn.com/,1,NULL,03/01/2014 5:35,03/01/2014 5:35,NULL,1,0,1
7909,IEH Corporation,NULL,http://www.iehcorp.com/,1,NULL,03/01/2014 5:35,05/02/2015 15:36,NULL,1,0,1
7910,MCI Transformer,NULL,http://www.mcitransformer.com/,1,NULL,03/01/2014 5:35,03/01/2014 5:35,NULL,1,0,0
7911,Mercury Systems Mica,7813,NULL,1,NULL,03/01/2014 5:35,30/06/2015 22:45,Mercury Systems Mica Microwave,1,0,0
7912,Micro-Mode,NULL,http://www.micromode.com/,1,NULL,03/01/2014 5:35,03/01/2014 5:35,NULL,1,0,0
7913,Mini-Systems,NULL,http://www.mini-systemsinc.com/,1,NULL,03/01/2014 5:35,03/01/2014 5:35,NULL,1,0,1
7914,OAK Technology,NULL,http://www.oakti.com/,1,NULL,03/01/2014 5:36,05/02/2015 14:09,NULL,1,0,0
7915,Polytron Devices,NULL,http://www.polytrondevices.com/,1,NULL,03/01/2014 5:36,03/01/2014 5:36,NULL,1,0,0
7916,Powertech,NULL,NULL,1,NULL,03/01/2014 5:36,03/01/2014 5:36,NULL,1,0,0
7917,Precision Resistive Products,NULL,http://www.prpinc.com/,1,NULL,03/01/2014 5:36,15/08/2014 17:19,Precision Resistive,1,0,0
7918,PREH-WERKE,NULL,http://www.preh.com/,1,NULL,03/01/2014 5:36,03/01/2014 5:36,NULL,1,0,0
7919,Proconn,NULL,http://www.proconn-tech.com.tw/,1,NULL,03/01/2014 5:36,05/02/2015 14:02,NULL,1,0,0
7920,Senko Advanced Components,NULL,http://www.senko.com/,1,NULL,03/01/2014 5:36,05/02/2015 13:44,NULL,1,0,0
7921,Taitien Electronics,NULL,http://www.taitien.com.tw/en/,1,NULL,03/01/2014 5:36,05/02/2015 13:28,NULL,1,0.318182,1
7922,Spectrum  Amplifonix,2298,NULL,1,NULL,03/01/2014 5:36,30/06/2015 22:52,Spectrum Control Amplifonix,1,0,0
7923,Teledyne Cougar,324,http://www.teledyne-cougar.com/,1,NULL,03/01/2014 5:37,30/06/2015 22:54,Teledyne Cougar,1,0,1
7924,DPAC,NULL,NULL,1,NULL,03/01/2014 5:37,05/02/2015 16:35,NULL,1,0,0
7925,International Power Devices,NULL,http://www.chargersdirect.com/,1,NULL,03/01/2014 5:37,03/01/2014 5:37,NULL,1,0,0
7926,Kota Microcircuits,NULL,NULL,1,NULL,03/01/2014 5:37,03/01/2014 5:37,NULL,1,0,0
7927,Northrop Grumman,NULL,http://www.northropgrumman.com/,1,NULL,03/01/2014 5:38,03/01/2014 5:38,NULL,1,0,0
7928,Amphenol Pyle National,5153,NULL,1,NULL,03/01/2014 5:38,05/02/2015 18:23,Amphenol Pyle National,1,0,1
7929,Spectrum SatCon,2298,NULL,1,NULL,03/01/2014 5:38,30/06/2015 22:52,Spectrum Control SatCon Electronics,1,0,0
7930,Toyo Communication,NULL,NULL,1,NULL,03/01/2014 5:38,30/06/2015 19:10,NULL,1,0,0
7931,VARI-L,NULL,NULL,1,NULL,03/01/2014 5:38,03/01/2014 5:38,NULL,1,0,0
7932,IGT,NULL,http://www.igt.com/gb-en.aspx,1,NULL,03/01/2014 5:38,05/02/2015 20:48,NULL,1,0,0
7933,Spectrum Sage,2298,NULL,1,NULL,03/01/2014 5:39,30/06/2015 22:52,Spectrum Control Sage Laboratories,1,0,0
7934,Aimtron,NULL,http://aimtron.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,0
7935,Airoha,NULL,http://www.airoha.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,1
7936,Altela,NULL,http://www.altelainc.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,0
7937,MediaTek,NULL,http://www.mediatek.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,1
7938,Mindspeed,NULL,http://www.mindspeed.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0.10917,1
7939,Myson,NULL,http://www.myson.co.uk/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,0
7940,Nikon,NULL,http://www.nikon.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,0
7941,Phison,NULL,http://www.phison.com/English/Main.asp,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,1
7942,Pixelworks,NULL,http://www.pixelworks.com/,1,NULL,06/01/2014 7:42,06/01/2014 7:42,NULL,1,0,1
7943,Broadcom Provigent,5619,NULL,1,NULL,06/01/2014 7:42,30/06/2015 22:59,Broadcom Provigent,1,0,1
7944,Samwin,NULL,NULL,1,NULL,06/01/2014 7:43,06/01/2014 7:43,NULL,1,0,0
7945,Batrecycle,NULL,http://www.batrecycle.com/en/home.aspx,1,NULL,05/02/2014 7:02,05/02/2014 7:02,NULL,1,0.1,0
7946,Dropout,NULL,http://drop-out.co.uk/,1,NULL,05/02/2014 7:04,05/02/2014 7:04,NULL,1,0.29375,0
7947,Intashield,NULL,http://intashield.com/,1,NULL,05/02/2014 7:05,05/02/2014 7:05,NULL,1,0.398361,0
7948,ITW Dymon,2558,NULL,1,NULL,05/02/2014 7:05,07/09/2014 17:46,ITW Dymon,1,0,0
7950,Martin SMT,NULL,http://www.martin-smt.de/home.html,1,NULL,05/02/2014 7:06,05/02/2014 7:06,NULL,1,0.475648,0
7951,Symantec Norton,174,NULL,1,NULL,05/02/2014 7:07,07/09/2014 18:06,Symantec Norton,1,0.005,0
